Latitude,Longitude
41.777740745,-87.631760999
41.777749283,-87.657446606
41.777768368,-87.656027569
41.777783389,-87.615563072
41.777838294,-87.615566126
41.777843549,-87.601608671
41.777843549,-87.601608671
41.777907183,-87.600398086
41.777919241,-87.61315283
41.777996879,-87.611967762
41.778027946,-87.600400377
41.778042635,-87.608337654
41.778047465,-87.586387726
41.778094523,-87.59922275
41.778099133,-87.633828531
41.778115781,-87.600403043
41.778171912,-87.596736141
41.77817712,-87.695805967
41.778340981,-87.703122242
41.778361393,-87.68606283
41.778384336,-87.604656531
41.778410714,-87.690938493
41.778414587,-87.677538184
41.778416297,-87.686065944
41.778429255,-87.615277232
41.77843233,-87.676320797
41.778435515,-87.688507498
41.778509628,-87.688510421
41.778513418,-87.69459276
41.778514138,-87.669071708
41.778515501,-87.661753782
41.778537705,-87.672682761
41.77857777,-87.729322944
41.778581035,-87.665463386
41.778587277,-87.617291928
41.778624258,-87.725648875
41.778638623,-87.688512796
41.778644591,-87.670276573
41.778671384,-87.653264678
41.778767609,-87.686073411
41.778826261,-87.712107282
41.778847855,-87.672690577
41.778922967,-87.706166918
41.778953847,-87.704285796
41.778984374,-87.702346016
41.77900248,-87.701146952
41.7790047,-87.701051605
41.779017533,-87.649627702
41.779036216,-87.698803841
41.779054245,-87.697597443
41.779056401,-87.697491099
41.779071076,-87.660556431
41.779202398,-87.687748217
41.779202501,-87.687766548
41.779202501,-87.687766548
41.779202686,-87.687799543
41.779235033,-87.685258451
41.779276522,-87.615601416
41.779306305,-87.674629028
41.779306305,-87.674629028
41.779306305,-87.674629028
41.77932782,-87.673118278
41.779376229,-87.669612762
41.77944334,-87.612002879
41.779492501,-87.607173759
41.779492501,-87.607173759
41.779492501,-87.607173759
41.779503192,-87.662179772
41.779503192,-87.662179772
41.779518014,-87.610784817
41.779566592,-87.607172924
41.779601956,-87.655165014
41.779646449,-87.612007936
41.779655416,-87.651215789
41.779670942,-87.650134051
41.779714092,-87.739889736
41.779715936,-87.600439817
41.779814746,-87.600442358
41.779852863,-87.610792057
41.779907312,-87.699510196
41.779960201,-87.632099778
41.779983133,-87.695854073
41.780048569,-87.621037369
41.78004955,-87.626082287
41.780087726,-87.683662323
41.780090573,-87.686111436
41.780113164,-87.699515501
41.780145476,-87.68611455
41.78015499,-87.584687735
41.780164653,-87.688548837
41.780219556,-87.688551953
41.780222635,-87.670289648
41.780279562,-87.695862137
41.780310939,-87.611630184
41.780313815,-87.66424283
41.780330981,-87.610453049
41.780331258,-87.610497042
41.78033548,-87.699520645
41.780336696,-87.671509382
41.780352232,-87.66424243
41.780388326,-87.689774839
41.780389129,-87.698302873
41.780397667,-87.606668585
41.780415657,-87.605608794
41.780439401,-87.603727666
41.780461082,-87.688556867
41.780499684,-87.649666954
41.780504339,-87.663030937
41.780519184,-87.661813536
41.780526088,-87.595814598
41.780526088,-87.595814598
41.780592853,-87.686124717
41.780593297,-87.661816429
41.780612506,-87.661816229
41.780613661,-87.714300877
41.780628239,-87.665456809
41.780631714,-87.661816029
41.780647448,-87.66545661
41.780701922,-87.673936459
41.780732986,-87.772826812
41.780737448,-87.650885344
41.780777116,-87.766718163
41.780803643,-87.702309848
41.780818358,-87.661821414
41.78082201,-87.636174778
41.780822299,-87.636222438
41.780833211,-87.660607674
41.780835284,-87.664252074
41.780906795,-87.625357915
41.780928521,-87.694121488
41.780940635,-87.623725984
41.780946398,-87.621995369
41.780950435,-87.692636367
41.781258196,-87.61564898
41.781270625,-87.665967112
41.781279554,-87.612048296
41.781326622,-87.647516964
41.781374962,-87.617209584
41.78139966,-87.728944482
41.781403742,-87.742389348
41.781499397,-87.730168144
41.781499397,-87.730168144
41.781499397,-87.730168144
41.781499397,-87.730168144
41.781553183,-87.613233162
41.781556777,-87.612056189
41.781617685,-87.610830908
41.781646505,-87.613235784
41.781647224,-87.599471878
41.781647309,-87.605957848
41.781690138,-87.698341367
41.781691798,-87.610833743
41.781709167,-87.63901768
41.781734181,-87.608413399
41.781746498,-87.697119874
41.781759361,-87.635977634
41.781776856,-87.597857154
41.781840195,-87.692253528
41.781896491,-87.691032029
41.7819157,-87.691031837
41.781989896,-87.688600214
41.78208803,-87.614063137
41.782119791,-87.664282719
41.782155088,-87.6103189
41.78217295,-87.609233417
41.782173181,-87.60927008
41.782173188,-87.698351267
41.782194399,-87.687388221
41.782211626,-87.698354554
41.782250797,-87.726938243
41.782270213,-87.622167729
41.782332259,-87.597165171
41.782374308,-87.649713037
41.782398888,-87.68617622
41.782423623,-87.667927739
41.782423623,-87.667927739
41.782423623,-87.667927739
41.782505513,-87.643199914
41.782559587,-87.660644627
41.782606243,-87.654579713
41.782655024,-87.664299154
41.782695521,-87.697524811
41.782828829,-87.632688166
41.782957217,-87.62054686
41.783012885,-87.623776467
41.783081041,-87.738769724
41.783099375,-87.665203839
41.783101175,-87.613267173
41.783122796,-87.618928079
41.783138983,-87.614484044
41.78314792,-87.725331171
41.783206975,-87.620551427
41.783219345,-87.736333849
41.783220852,-87.656421175
41.783257178,-87.623784773
41.783265047,-87.596267196
41.783283846,-87.637567068
41.783290326,-87.651463256
41.783303006,-87.615699508
41.783342882,-87.647843802
41.783395666,-87.605996752
41.783409097,-87.643318555
41.783427656,-87.608452988
41.783432002,-87.615701737
41.783434083,-87.605996318
41.783451628,-87.70326286
41.783453292,-87.605996101
41.783463571,-87.60113412
41.783469058,-87.706448943
41.783526901,-87.704479427
41.783530597,-87.697175569
41.783548308,-87.698392698
41.783775293,-87.689865635
41.783843163,-87.67281163
41.783857613,-87.64489038
41.783861768,-87.704490821
41.783892501,-87.615175946
41.783940711,-87.674027939
41.784011918,-87.700848415
41.784011918,-87.700848415
41.784041766,-87.669179653
41.784050587,-87.698406075
41.784065414,-87.605585857
41.784159103,-87.66433485
41.784185713,-87.667971852
41.784275558,-87.674035509
41.784369694,-87.707045163
41.784397344,-87.670400636
41.784413196,-87.636447538
41.784438299,-87.649760778
41.784454794,-87.701537056
41.784466665,-87.658270718
41.784481529,-87.634144157
41.784495643,-87.653412131
41.784509877,-87.646119056
41.78455928,-87.695119418
41.784588964,-87.653414812
41.784656149,-87.72046962
41.784744,-87.615738439
41.784782418,-87.615738011
41.784782418,-87.615738011
41.784864189,-87.669504831
41.784876685,-87.618974609
41.784883265,-87.606027606
41.784930142,-87.708165372
41.78495812,-87.620598031
41.784987722,-87.660080247
41.784988134,-87.625452348
41.785078849,-87.615745705
41.785091647,-87.622217216
41.785110879,-87.62222067
41.785114424,-87.651319262
41.785161229,-87.620603115
41.78517586,-87.618982288
41.785195069,-87.618982074
41.785262668,-87.638051674
41.785630046,-87.699670169
41.785679126,-87.670435099
41.785687723,-87.616567588
41.785691,-87.692354502
41.785696598,-87.687474069
41.785714007,-87.615063951
41.785723614,-87.697234557
41.785765113,-87.692357431
41.785788972,-87.661941883
41.785813869,-87.672864736
41.785850791,-87.671650677
41.785919501,-87.663146869
41.785928964,-87.64250686
41.785933843,-87.693580432
41.785937198,-87.66194767
41.785941369,-87.671653413
41.785957604,-87.721623241
41.785962094,-87.672870548
41.785994409,-87.68626473
41.786027774,-87.642509465
41.786087136,-87.64737823
41.786129066,-87.649808819
41.786178724,-87.661952483
41.786184976,-87.648598206
41.786245702,-87.654669662
41.786247966,-87.658314366
41.786258374,-87.702641369
41.786260554,-87.702538679
41.786301639,-87.700030229
41.786308336,-87.629056888
41.78636107,-87.696384906
41.78636107,-87.696384906
41.786374378,-87.637643655
41.786389276,-87.643755941
41.786393587,-87.637643447
41.786457287,-87.690502497
41.786496067,-87.619015299
41.78651202,-87.687051542
41.786512198,-87.718072223
41.786538669,-87.685448906
41.78655201,-87.642522171
41.78656651,-87.637648911
41.786569368,-87.644956704
41.786637777,-87.673450294
41.786728903,-87.665947174
41.786801619,-87.617402201
41.786858299,-87.623884403
41.786873855,-87.655550394
41.786875732,-87.617405044
41.786887482,-87.625501123
41.786969054,-87.617407672
41.78701723,-87.645505595
41.78701723,-87.645505595
41.78701723,-87.645505595
41.787057554,-87.64307776
41.787059439,-87.642934736
41.787082346,-87.641724455
41.787093731,-87.640880974
41.787113361,-87.606735755
41.787141102,-87.638273385
41.787212729,-87.696057466
41.787214171,-87.632233406
41.787220144,-87.703372633
41.787282556,-87.664412381
41.787290341,-87.629431152
41.787291181,-87.692400898
41.787346084,-87.692404018
41.787382824,-87.624388303
41.787399094,-87.62346776
41.787402391,-87.659559966
41.78742159,-87.691182222
41.787508133,-87.61671965
41.787520638,-87.649845373
41.787531279,-87.693626886
41.787540374,-87.699724693
41.787541886,-87.698507299
41.787575548,-87.790180913
41.787582014,-87.648631009
41.787587214,-87.652275757
41.787645257,-87.692412039
41.787663136,-87.691190812
41.787677074,-87.649847378
41.787755043,-87.692414612
41.787766064,-87.644987904
41.787896487,-87.686315273
41.787941422,-87.634036893
41.787963598,-87.709866645
41.787970203,-87.787753802
41.78815819,-87.697800852
41.788274594,-87.62392379
41.788302093,-87.619061254
41.788363725,-87.685467199
41.78836534,-87.626625255
41.788376502,-87.665651405
41.788382525,-87.684421957
41.788391702,-87.648651728
41.788410913,-87.615825885
41.788437135,-87.675686957
41.788545302,-87.625545223
41.788592977,-87.62393128
41.788596592,-87.66244795
41.788602837,-87.712874616
41.788676964,-87.614924537
41.788681902,-87.642576309
41.788786066,-87.622315729
41.78878706,-87.649142548
41.78890665,-87.704650532
41.788971887,-87.698548194
41.788999312,-87.638781344
41.789001391,-87.638671315
41.789117094,-87.700992581
41.789191206,-87.700995519
41.789318865,-87.617960897
41.789342537,-87.676609097
41.789373081,-87.691236085
41.789387171,-87.627673767
41.78938972,-87.704664147
41.789412422,-87.664463578
41.789428406,-87.662028583
41.789517024,-87.694905233
41.789537904,-87.668114522
41.789554916,-87.672965679
41.789569094,-87.629145872
41.789609798,-87.672965116
41.789621327,-87.648682646
41.789641278,-87.651113603
41.789649698,-87.674178458
41.789655249,-87.647468534
41.789656207,-87.646251106
41.78966516,-87.629148488
41.78969544,-87.648685524
41.789738814,-87.672971126
41.789739543,-87.685145324
41.789740875,-87.659619818
41.789742498,-87.660833554
41.789742498,-87.660833554
41.789786609,-87.785380558
41.789786609,-87.785380558
41.789793556,-87.655978004
41.789793556,-87.655978004
41.78981142,-87.632872487
41.789856574,-87.662038784
41.789862875,-87.648691077
41.789901003,-87.652335605
41.789906652,-87.658407993
41.789916773,-87.649907926
41.789919019,-87.665690403
41.789931189,-87.664480186
41.789931189,-87.664480186
41.789934079,-87.635892708
41.789935306,-87.643824279
41.790045001,-87.647479047
41.790123609,-87.648695636
41.790141834,-87.649912869
41.790196981,-87.642615048
41.790196981,-87.642615048
41.790226834,-87.681539462
41.790232719,-87.723078719
41.790234333,-87.623975522
41.790236327,-87.641400864
41.790320325,-87.617487726
41.790325892,-87.630388022
41.790349376,-87.632884965
41.790356297,-87.667269993
41.790356573,-87.667317661
41.790368676,-87.66609277
41.79037523,-87.617490782
41.790512312,-87.721469931
41.790752055,-87.625601621
41.790752055,-87.625601621
41.790824593,-87.636117742
41.790842609,-87.63501745
41.790899014,-87.614793384
41.790927219,-87.629545378
41.791008191,-87.701043668
41.791061218,-87.623225671
41.791124233,-87.683965265
41.791160785,-87.579836586
41.791160785,-87.579836586
41.791250887,-87.662075574
41.791415927,-87.634076137
41.791417294,-87.674226356
41.791451507,-87.673015886
41.791454497,-87.664519356
41.791462084,-87.718945315
41.79148596,-87.657236312
41.791502151,-87.67180158
41.791515401,-87.687635682
41.791516727,-87.683975972
41.791516918,-87.649945934
41.791544304,-87.668170785
41.791544829,-87.673018596
41.791544829,-87.673018596
41.791565336,-87.663289748
41.791583362,-87.634081651
41.79162912,-87.653593442
41.791660348,-87.66452455
41.791684353,-87.64995149
41.791711717,-87.668172722
41.79173586,-87.643874657
41.791778368,-87.652381741
41.791797406,-87.697852914
41.791797974,-87.697955586
41.79183103,-87.641446053
41.791865699,-87.646308185
41.791872354,-87.654815667
41.791874028,-87.656029442
41.791874028,-87.656029442
41.79196818,-87.629240627
41.791968965,-87.624015069
41.791994694,-87.646310475
41.792005976,-87.685569871
41.792149173,-87.669789042
41.792164799,-87.622399402
41.792194049,-87.624023589
41.792197295,-87.665307388
41.792206818,-87.615915568
41.79221937,-87.683994549
41.792248931,-87.624022984
41.792249921,-87.627748714
41.792258067,-87.617532173
41.79230649,-87.657700742
41.792321579,-87.656534454
41.792368121,-87.653262932
41.792394126,-87.731716204
41.792444765,-87.62240731
41.792444765,-87.62240731
41.792861243,-87.676701528
41.792864056,-87.624533263
41.792884953,-87.62347324
41.792918517,-87.701098236
41.792988935,-87.616794286
41.793056458,-87.659702446
41.793057425,-87.638667859
41.793057425,-87.638667859
41.793071105,-87.675489237
41.793074427,-87.582065779
41.793125782,-87.673061043
41.793126705,-87.660919195
41.793154414,-87.728603037
41.793154414,-87.728603037
41.793190941,-87.659704705
41.793214152,-87.695007897
41.793223108,-87.65120397
41.793228985,-87.643913662
41.793246315,-87.646348449
41.793249135,-87.642699628
41.793257667,-87.634129462
41.793305842,-87.643916506
41.793399164,-87.643919173
41.793465964,-87.642704634
41.793487652,-87.705295191
41.793501447,-87.613176447
41.793508009,-87.70400049
41.793565073,-87.634137122
41.793571713,-87.632974565
41.793598642,-87.669873105
41.793632334,-87.619196435
41.793686636,-87.694104755
41.793702667,-87.693041121
41.793726589,-87.660260171
41.793810528,-87.654006786
41.793810528,-87.654006786
41.793839941,-87.620367621
41.793846937,-87.680641003
41.793876041,-87.649323127
41.793878243,-87.677945319
41.793908476,-87.675073619
41.793912094,-87.674747204
41.793936717,-87.672344957
41.79393697,-87.67238896
41.793938009,-87.645453608
41.793969887,-87.624070018
41.794003774,-87.622448757
41.794033403,-87.663924134
41.794035506,-87.663814097
41.794221811,-87.651629776
41.794241476,-87.650320383
41.794257836,-87.648919345
41.794262145,-87.648721271
41.794343246,-87.623647843
41.794344947,-87.615968735
41.794369152,-87.641389419
41.794387355,-87.621905441
41.794402207,-87.620317383
41.794404428,-87.620233013
41.794460797,-87.616942916
41.794495017,-87.699835894
41.794539528,-87.6645973
41.794646876,-87.695045022
41.794672085,-87.623570871
41.794731772,-87.620357737
41.794852216,-87.673109334
41.794856483,-87.674330475
41.794856483,-87.674330475
41.794886668,-87.674330165
41.794906533,-87.668253373
41.794997467,-87.662183171
41.79501116,-87.670687331
41.795023298,-87.660969048
41.795026937,-87.665828089
41.795039369,-87.695055796
41.795049578,-87.670686936
41.795060019,-87.693834402
41.795111477,-87.67190382
41.795151159,-87.662185234
41.795167714,-87.688064764
41.795190255,-87.625714154
41.795211551,-87.662188272
41.795211551,-87.662188272
41.795211762,-87.685651277
41.795252963,-87.673123557
41.795281307,-87.707606383
41.795335057,-87.66219065
41.795358166,-87.660980217
41.795395449,-87.662193688
41.795428379,-87.662193344
41.795458885,-87.696969609
41.795498956,-87.676780956
41.795549141,-87.662195751
41.795592805,-87.772154601
41.795630427,-87.624110386
41.795764158,-87.645195709
41.795769549,-87.620870654
41.795898416,-87.661385306
41.795996412,-87.6176336
41.796201308,-87.759233047
41.796214692,-87.718338829
41.796223552,-87.676799231
41.796248249,-87.676798979
41.796248249,-87.676798979
41.796289432,-87.676802226
41.796298932,-87.675584585
41.796322047,-87.699715217
41.796336771,-87.617644483
41.796409218,-87.690216023
41.796433919,-87.603858002
41.796624001,-87.678203396
41.796624001,-87.678203396
41.796626686,-87.677711947
41.796626686,-87.677711947
41.796858634,-87.673169423
41.796858634,-87.673169423
41.796860609,-87.602771301
41.796881935,-87.663447077
41.7968963,-87.684112371
41.796930727,-87.690232814
41.796939201,-87.703651531
41.797000522,-87.653734721
41.797073968,-87.671960655
41.797074476,-87.665880189
41.797133544,-87.63428537
41.797145336,-87.651312741
41.797178266,-87.633067324
41.797180707,-87.66953177
41.79718415,-87.702779969
41.797198765,-87.64280025
41.797277742,-87.653742794
41.797422361,-87.689325726
41.797478592,-87.622538713
41.797506864,-87.684348255
41.797572754,-87.601263259
41.797626791,-87.617677805
41.797733729,-87.660342934
41.797781587,-87.649395287
41.797788607,-87.606299785
41.797828736,-87.646259169
41.797828736,-87.646259169
41.797949772,-87.619306201
41.797972468,-87.643683122
41.798214993,-87.720853889
41.798256669,-87.703689977
41.798271499,-87.689042168
41.798283438,-87.708593054
41.798391693,-87.674429951
41.798446475,-87.617100235
41.798448213,-87.61693885
41.798450614,-87.616883811
41.798520437,-87.672000794
41.798553638,-87.674435627
41.798587035,-87.659846238
41.798622304,-87.698819709
41.79863239,-87.685385786
41.798637445,-87.604702193
41.79864951,-87.663491015
41.798704033,-87.669574729
41.798780407,-87.601289856
41.798791345,-87.625810234
41.798952863,-87.673228613
41.799176392,-87.651360887
41.799212087,-87.651364176
41.799373265,-87.61609603
41.799421534,-87.673601553
41.79943066,-87.672801949
41.799462461,-87.595942248
41.799481546,-87.594214647
41.799553201,-87.733141917
41.799587196,-87.585943259
41.799621611,-87.655643463
41.799705551,-87.742947396
41.799742941,-87.61772761
41.799766534,-87.6331345
41.800100613,-87.695196284
41.800150999,-87.709869551
41.800289545,-87.67326624
41.800447539,-87.698871386
41.800464977,-87.723370404
41.800514351,-87.670843354
41.80052411,-87.672060878
41.800559712,-87.63314787
41.800574249,-87.691546042
41.800660478,-87.646199579
41.800672564,-87.674494607
41.800709473,-87.585922883
41.800725062,-87.6538274
41.800818923,-87.642875079
41.800821127,-87.653830052
41.800821127,-87.653830052
41.800887337,-87.633771457
41.800938808,-87.589121997
41.80098513,-87.651404057
41.80098513,-87.651404057
41.800996858,-87.590034549
41.801013834,-87.66233678
41.801062213,-87.624248541
41.801088123,-87.688240094
41.801104078,-87.687172669
41.801124416,-87.685910818
41.801134776,-87.683856869
41.801173,-87.642885948
41.801219443,-87.650194938
41.801222112,-87.615528943
41.80128249,-87.617728819
41.80129038,-87.667890288
41.801307936,-87.584690956
41.801320245,-87.619386147
41.801330803,-87.663983888
41.801442754,-87.5847444
41.801512193,-87.650507242
41.801513039,-87.617733588
41.80152523,-87.742989374
41.801538809,-87.616145232
41.801573432,-87.646050456
41.801575891,-87.646002751
41.8016119,-87.643768796
41.801762662,-87.593458578
41.802008396,-87.690365424
41.802047832,-87.682747359
41.802111648,-87.615152252
41.802169045,-87.668449681
41.802195281,-87.609675541
41.802219063,-87.673316122
41.802277495,-87.655080002
41.802420738,-87.663591109
41.802476525,-87.646546942
41.802480829,-87.646348842
41.802518687,-87.643964462
41.802522678,-87.643715019
41.802522678,-87.643715019
41.80262341,-87.616243167
41.802627142,-87.653876989
41.80264292,-87.651445162
41.802799631,-87.624295403
41.802806505,-87.611300776
41.802861966,-87.607907557
41.802908524,-87.62104831
41.80305675,-87.621054004
41.803065896,-87.619432786
41.803104804,-87.668916807
41.803106742,-87.668777414
41.803114376,-87.621053366
41.803119714,-87.609613791
41.803121603,-87.609478066
41.803123746,-87.609382682
41.803147832,-87.732019065
41.803191672,-87.728347287
41.803335167,-87.603761388
41.803347283,-87.730803188
41.803357016,-87.648774838
41.803391597,-87.621061298
41.803579912,-87.612535447
41.803612263,-87.676991551
41.803691863,-87.676994406
41.803765128,-87.655119329
41.803775374,-87.611322908
41.803831008,-87.655122302
41.803896231,-87.664844779
41.803918678,-87.74736136
41.804007629,-87.666068647
41.804022532,-87.675791679
41.80404058,-87.666071973
41.804055642,-87.607894092
41.804084538,-87.605520738
41.804144301,-87.67214469
41.80419646,-87.672147822
41.804218207,-87.72267461
41.804379051,-87.584732228
41.804628656,-87.628078719
41.804628656,-87.628078719
41.804656783,-87.625958436
41.80476028,-87.622718647
41.804847176,-87.624346184
41.804855889,-87.676113259
41.804862058,-87.675273272
41.80488652,-87.672841275
41.804890131,-87.672514805
41.804890217,-87.667302871
41.804934504,-87.667841578
41.804960221,-87.660010567
41.805015199,-87.604277826
41.805026135,-87.616480456
41.80512076,-87.621104499
41.805126734,-87.608894322
41.805149849,-87.718807226
41.805185857,-87.702166016
41.805185857,-87.702166016
41.805185857,-87.702166016
41.805565622,-87.72473781
41.805654578,-87.622220943
41.805690349,-87.719810718
41.805765182,-87.673404434
41.805844487,-87.670971838
41.805930728,-87.661251143
41.80597237,-87.663682494
41.805993183,-87.664900005
41.806008044,-87.663682123
41.806046185,-87.632805709
41.806053559,-87.675836933
41.806096519,-87.660039016
41.806264438,-87.662472724
41.80633855,-87.662475618
41.806357759,-87.662475418
41.806422576,-87.657614802
41.806614222,-87.682730505
41.806671065,-87.615339745
41.806695412,-87.673868046
41.806695917,-87.67395607
41.806808283,-87.663024571
41.806809657,-87.662789811
41.806824289,-87.622769196
41.806837117,-87.619526631
41.806842108,-87.660361321
41.80685705,-87.659165427
41.806887177,-87.65682132
41.8069545,-87.651498476
41.807142019,-87.603846574
41.807264618,-87.724791421
41.807497906,-87.620759059
41.80772238,-87.664951721
41.807772134,-87.667375723
41.807790486,-87.662511822
41.807805776,-87.598623215
41.807851044,-87.725149
41.807851375,-87.664954048
41.807856992,-87.658872511
41.807869057,-87.674666629
41.807891479,-87.721909802
41.807898548,-87.690530276
41.80791948,-87.662514144
41.807928746,-87.71912179
41.80802998,-87.634555726
41.808077619,-87.657656097
41.808187211,-87.633336248
41.808230277,-87.658883267
41.80834424,-87.690239717
41.808354047,-87.621189729
41.808418076,-87.619567769
41.808509341,-87.674817794
41.808523066,-87.612648765
41.808523066,-87.612648765
41.808559899,-87.621194785
41.808566508,-87.669018097
41.808614751,-87.664091468
41.808748873,-87.712408822
41.808751731,-87.653768257
41.808854421,-87.601685027
41.808855298,-87.750529564
41.80887363,-87.601684809
41.808895616,-87.613855034
41.808951235,-87.612658638
41.808986931,-87.612661906
41.809196644,-87.706429259
41.80929204,-87.622430142
41.809294058,-87.622312742
41.809319445,-87.702793026
41.809359223,-87.672281805
41.809367027,-87.617712209
41.809403508,-87.61520286
41.809519024,-87.607384952
41.809543557,-87.60562401
41.80955005,-87.643137128
41.809582474,-87.668644462
41.809595542,-87.634773467
41.809623853,-87.598408034
41.809627111,-87.598059531
41.809656167,-87.666208106
41.809763953,-87.671081853
41.809962045,-87.665009138
41.810071229,-87.695805277
41.810285807,-87.746899844
41.810317198,-87.74445293
41.810352872,-87.744452603
41.81035919,-87.606583156
41.810364089,-87.619619528
41.810364089,-87.619619528
41.810364089,-87.619619528
41.810385665,-87.668966288
41.810385771,-87.668984628
41.810506188,-87.753008921
41.810610708,-87.593536505
41.810640725,-87.609011934
41.810702121,-87.707731438
41.810714711,-87.748132093
41.810729022,-87.601726053
41.810800457,-87.595731527
41.810815929,-87.743241545
41.810865786,-87.609016735
41.810949891,-87.723700117
41.810956095,-87.706496471
41.81104771,-87.69918863
41.811081649,-87.723706204
41.81110081,-87.702852587
41.811145094,-87.68565586
41.811167368,-87.618609207
41.8112053,-87.748545797
41.811213142,-87.67111828
41.811215583,-87.668689938
41.811262257,-87.744117808
41.811359971,-87.606010616
41.81136185,-87.700418035
41.811425687,-87.669905596
41.811772474,-87.666288856
41.811787291,-87.702427682
41.811820703,-87.645614455
41.811934444,-87.745157085
41.811954028,-87.750615189
41.812023326,-87.687616836
41.812045606,-87.686211691
41.812045606,-87.686211691
41.812130898,-87.615135713
41.812205522,-87.66903552
41.812213795,-87.704136552
41.812289384,-87.611524425
41.812317533,-87.609891755
41.812332796,-87.750626429
41.812399607,-87.743285702
41.812413484,-87.621295162
41.812420433,-87.606629552
41.812546022,-87.60826416
41.812728476,-87.745876133
41.812741508,-87.694340847
41.812741508,-87.694340847
41.812780011,-87.691893746
41.812792045,-87.596897186
41.812995227,-87.698028592
41.813104217,-87.67116483
41.813112192,-87.610576113
41.813183063,-87.60571854
41.813218898,-87.666321536
41.813256103,-87.695582945
41.81326188,-87.669952677
41.81326591,-87.632279516
41.813273802,-87.666324634
41.813275228,-87.631109237
41.813312219,-87.666324236
41.813338597,-87.690688646
41.813728138,-87.74709588
41.813799748,-87.747146583
41.813955626,-87.744892816
41.814000807,-87.671504085
41.814007401,-87.628331665
41.814019587,-87.74452173
41.814029047,-87.668316029
41.814039965,-87.666885274
41.814162991,-87.595428829
41.81464354,-87.696856772
41.814712519,-87.623848547
41.814827379,-87.682163166
41.814844458,-87.615490575
41.814844458,-87.615490575
41.814871498,-87.689503114
41.814884558,-87.704242474
41.814885204,-87.668780391
41.814896599,-87.612423245
41.814918876,-87.74382384
41.814969058,-87.669993754
41.815067117,-87.665132148
41.815210275,-87.667573802
41.81523908,-87.682173669
41.815555438,-87.693542513
41.815555438,-87.693542513
41.815592286,-87.691293414
41.815648581,-87.687628112
41.815698011,-87.62300861
41.815783814,-87.628026048
41.81579039,-87.607930426
41.815833325,-87.610387777
41.815968854,-87.619773739
41.816039143,-87.626258734
41.81621491,-87.739703297
41.816236701,-87.628039421
41.816387079,-87.700500623
41.816397665,-87.632817639
41.816448367,-87.690778617
41.816485491,-87.6265473
41.816501877,-87.689552817
41.81652679,-87.623898223
41.81652679,-87.623898223
41.816571942,-87.688345192
41.816598679,-87.619113763
41.816776477,-87.687139881
41.816784776,-87.608517164
41.816892977,-87.693243059
41.816981297,-87.633570654
41.817038668,-87.685941318
41.817187071,-87.614015362
41.817391174,-87.632381266
41.817454046,-87.68806854
41.817464365,-87.687463132
41.817499359,-87.626301367
41.817576519,-87.618372864
41.817619001,-87.632389787
41.817736476,-87.619823819
41.817785317,-87.609210238
41.81791667,-87.62144331
41.817920375,-87.619829115
41.817985189,-87.610444283
41.818114699,-87.609221202
41.818175049,-87.634471127
41.818381505,-87.704377004
41.818566104,-87.690137458
41.819013527,-87.703028112
41.819106567,-87.697007016
41.819258844,-87.621479805
41.819671764,-87.701957751
41.819697049,-87.623111162
41.819699028,-87.704426478
41.819715992,-87.616881612
41.820221086,-87.61778581
41.8207864,-87.639252394
41.820916786,-87.698313499
41.820921443,-87.698163036
41.820921514,-87.628541987
41.821153535,-87.624771671
41.821359386,-87.624776739
41.821373409,-87.704494475
41.821479584,-87.618487202
41.821716929,-87.616940019
41.821789385,-87.601875318
41.82196573,-87.601987042
41.822125501,-87.704523804
41.822199933,-87.602134797
41.82236717,-87.612966814
41.822419341,-87.702059168
41.822645182,-87.628585455
41.822664514,-87.700732319
41.822736608,-87.633214487
41.822763036,-87.695719749
41.822967958,-87.641048569
41.822967958,-87.641048569
41.822967958,-87.641048569
41.822967958,-87.641048569
41.822967958,-87.641048569
41.822967958,-87.641048569
41.823156373,-87.621587057
41.823176544,-87.619972548
41.823176544,-87.619972548
41.823242115,-87.701966702
41.823354247,-87.618539727
41.823526685,-87.703314047
41.823529117,-87.612707977
41.82353187,-87.640360088
41.82353187,-87.640360088
41.823536688,-87.616989442
41.823627738,-87.698242686
41.823665846,-87.603072021
41.823683452,-87.695420776
41.823830268,-87.687318443
41.823843221,-87.61641735
41.823949171,-87.607941067
41.824066877,-87.711798562
41.824249676,-87.699550005
41.824266191,-87.632482389
41.824320533,-87.709991008
41.824811459,-87.645967086
41.824827097,-87.613573964
41.824862352,-87.617018692
41.824898025,-87.617018294
41.824933076,-87.623104662
41.824933076,-87.623104662
41.825144197,-87.702021394
41.825599196,-87.691032008
41.82613447,-87.670289437
41.826333228,-87.684915757
41.826333505,-87.614419308
41.826360698,-87.633035581
41.826363084,-87.63297685
41.826466155,-87.625615672
41.826480121,-87.624320354
41.826609817,-87.633836383
41.82671144,-87.678058176
41.826817094,-87.618031571
41.826817531,-87.668345134
41.826974244,-87.646017332
41.827265715,-87.62488406
41.827277651,-87.614438098
41.827288113,-87.632111875
41.828088677,-87.670338986
41.828107704,-87.702964595
41.82820471,-87.666679673
41.828208089,-87.697775467
41.828295662,-87.693283585
41.828439817,-87.621704653
41.82847996,-87.683099884
41.82847996,-87.683099884
41.82847996,-87.683099884
41.828695766,-87.613016949
41.828776003,-87.694779486
41.829184608,-87.623211774
41.829233093,-87.646070222
